country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_of_measure,observation_status,current_age
Niger,NE,NER,562,Mortality rate age 15-19,1996,16.9373837,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niger,NE,NER,562,Mortality rate age 15-19,1997,16.7289478,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niger,NE,NER,562,Mortality rate age 15-19,1998,16.58202705,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niger,NE,NER,562,Mortality rate age 15-19,1999,16.44350208,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niger,NE,NER,562,Mortality rate age 15-19,2000,16.29158934,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niger,NE,NER,562,Mortality rate age 15-19,2001,16.10782713,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niger,NE,NER,562,Mortality rate age 15-19,2002,15.90642412,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niger,NE,NER,562,Mortality rate age 15-19,2003,15.68058484,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niger,NE,NER,562,Mortality rate age 15-19,2004,15.39435626,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niger,NE,NER,562,Mortality rate age 15-19,2005,15.08657008,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niger,NE,NER,562,Mortality rate age 15-19,2006,14.78230589,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niger,NE,NER,562,Mortality rate age 15-19,2007,14.4651395,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niger,NE,NER,562,Mortality rate age 15-19,2008,14.1278708,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niger,NE,NER,562,Mortality rate age 15-19,2009,13.81789849,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niger,NE,NER,562,Mortality rate age 15-19,2010,13.49016102,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niger,NE,NER,562,Mortality rate age 15-19,2011,13.20459183,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niger,NE,NER,562,Mortality rate age 15-19,2012,12.89335686,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niger,NE,NER,562,Mortality rate age 15-19,2013,12.59278423,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niger,NE,NER,562,Mortality rate age 15-19,2014,12.2802452,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niger,NE,NER,562,Mortality rate age 15-19,2015,11.99086136,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niger,NE,NER,562,Mortality rate age 15-19,2016,11.7047789,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niger,NE,NER,562,Mortality rate age 15-19,2017,11.37926111,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niger,NE,NER,562,Mortality rate age 15-19,2018,11.00876015,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niger,NE,NER,562,Mortality rate age 15-19,2019,10.72441552,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niger,NE,NER,562,Mortality rate age 15-19,2020,10.4693443,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niger,NE,NER,562,Mortality rate age 15-19,2021,10.14933883,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niger,NE,NER,562,Mortality rate age 15-19,2022,9.844813909,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,1990,17.95148511,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,1991,17.30810844,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,1992,16.72030291,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,1993,16.08137825,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,1994,15.46917904,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,1995,14.99504813,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,1996,14.43443589,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,1997,13.97340216,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,1998,13.52438618,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,1999,13.17258438,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2000,12.85122507,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2001,12.57637394,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2002,12.27434806,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2003,12.01220232,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2004,11.92834114,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2005,11.77739372,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2006,11.49256932,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2007,11.15929709,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2008,10.90456796,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2009,10.62952733,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2010,10.29030157,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2011,9.805787174,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2012,9.446705744,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2013,9.062288737,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2014,8.777273521,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2015,8.454720559,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2016,8.243211484,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2017,8.002035127,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2018,7.769560701,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2019,7.508667226,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2020,7.240867423,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2021,6.985324101,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2022,6.708349795,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,1990,16.66857744,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,1991,16.19724799,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,1992,15.66919883,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,1993,15.19264762,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,1994,14.7735293,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,1995,14.27922009,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,1996,13.89975853,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,1997,13.42852269,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,1998,13.02680321,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,1999,12.55201549,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2000,12.14787429,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2001,11.79259509,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2002,11.51706034,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2003,11.2270807,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2004,10.81030811,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2005,10.46763788,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2006,10.26693947,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2007,10.07835192,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2008,9.811679884,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2009,9.600822517,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2010,9.504805169,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2011,9.572113184,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2012,9.577026197,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2013,9.664538876,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2014,9.644570312,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2015,9.663729417,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2016,9.533251196,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2017,9.415186065,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2018,9.263991188,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2019,9.157800396,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2020,9.014527403,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2021,8.862011233,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2022,8.687673294,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,1990,17.30385449,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,1991,16.74705267,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,1992,16.18939128,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,1993,15.63243681,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,1994,15.11777843,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,1995,14.63346676,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,1996,14.16439574,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,1997,13.69824125,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,1998,13.27310501,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,1999,12.85919054,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2000,12.49604177,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2001,12.18059216,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2002,11.89189631,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2003,11.61556552,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2004,11.36329561,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2005,11.11502638,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2006,10.87235801,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2007,10.61188752,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2008,10.35069665,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2009,10.10780616,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2010,9.891682907,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2011,9.687139767,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2012,9.51290191,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2013,9.368302025,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2014,9.218075228,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2015,9.069456862,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2016,8.899526896,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2017,8.721359684,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2018,8.530543517,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2019,8.348722468,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2020,8.144579363,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2021,7.941657807,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Nigeria,NG,NGA,566,Mortality rate age 15-19,2022,7.717102301,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,1990,2.931855786,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,1991,2.986226436,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,1992,3.070365928,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,1993,3.148722717,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,1994,3.219505272,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,1995,3.277168038,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,1996,3.322158108,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,1997,3.332070659,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,1998,3.38167167,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,1999,3.482369768,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2000,3.573645567,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2001,3.618149099,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2002,3.676242564,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2003,3.777272193,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2004,3.76967091,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2005,3.692147852,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2006,3.645797323,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2007,3.634443027,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2008,3.570480726,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2009,3.496940078,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2010,3.506197573,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2011,3.467396684,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2012,3.464506804,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2013,3.477247491,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2014,3.497306599,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2015,3.515094344,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2016,3.551428392,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2017,3.569293916,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2018,3.540669536,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2019,3.490524292,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2020,3.437014259,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2021,3.308610849,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2022,3.200231488,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,1990,6.354908122,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,1991,6.477897856,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,1992,6.630757034,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,1993,6.809490611,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,1994,6.926943384,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,1995,7.04272954,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,1996,7.088842795,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,1997,7.095131497,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,1998,7.168070905,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,1999,7.314882969,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2000,7.477356123,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2001,7.53537648,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2002,7.625972882,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2003,7.793789613,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2004,7.756388687,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2005,7.555040956,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2006,7.460796636,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2007,7.424665762,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2008,7.297141648,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2009,7.206122735,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2010,7.240590543,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2011,7.196897326,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2012,7.198578887,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2013,7.270918772,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2014,7.321285126,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2015,7.408370006,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2016,7.485745479,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2017,7.572208324,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2018,7.54439705,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2019,7.463277203,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2020,7.369502766,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2021,7.125687196,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2022,6.8999362,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,1990,4.913674186,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,1991,4.944756712,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,1992,4.979835356,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,1993,5.028534202,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,1994,5.09106567,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,1995,5.169669943,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,1996,5.254360517,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,1997,5.344018642,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,1998,5.432974757,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,1999,5.525642062,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2000,5.613203239,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2001,5.693892149,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2002,5.779648857,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2003,5.870080743,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2004,5.954155117,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2005,6.01167901,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2006,6.028297541,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2007,6.025608681,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2008,5.994394363,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2009,5.943801657,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2010,5.88424741,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2011,5.810805031,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2012,5.73013998,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2013,5.63382314,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2014,5.536496578,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Niue,NU,NIU,570,Mortality rate age 15-19,2015,5.447544255,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
